age,workclass,final_weight,education,Learning years,marital-status,occupation,relationship,sex,capital-gain,capital-loss,Workrate,native-country,label,Id,Difference
37,1,359591,8,6,1,7,1,2,0,0,40,1,1,17650,0
46,1,219021,1,9,1,11,1,2,15024,0,44,1,0,17651,15024
25,1,190650,3,13,5,3,2,2,0,0,40,Taiwan,1,17652,0
27,3,199471,5,11,5,1,2,1,0,0,38,1,1,17653,0
50,1,279337,3,13,2,5,3,2,0,0,55,1,0,17654,0
43,1,156403,8,6,1,9,1,2,0,0,40,1,1,17655,0
25,1,230292,1,9,1,7,1,2,0,0,40,1,1,17656,0
24,1,284317,3,13,5,6,2,1,0,0,30,1,1,17657,0
17,1,207791,8,6,5,9,2,2,0,0,20,1,1,17658,0
19,1,220001,2,10,5,10,2,2,0,0,50,1,1,17659,0
20,2,349365,1,9,5,6,3,1,0,0,40,1,1,17660,0
60,1,52900,10,4,1,11,1,2,0,0,40,1,1,17661,0
62,5,224277,2,10,4,12,3,1,0,0,40,1,1,17662,0
23,1,118693,3,13,5,6,3,2,0,0,35,1,1,17663,0
49,6,34998,2,10,1,10,1,2,0,0,60,1,1,17664,0
47,1,379118,1,9,2,6,5,2,0,0,9,1,1,17665,0
37,1,52221,6,7,1,11,1,2,0,0,40,1,1,17666,0
32,1,94041,5,11,5,7,3,2,0,0,44,Ireland,1,17667,0
19,,140399,2,10,5,,6,1,0,0,30,1,1,17668,0
68,1,211287,4,14,1,5,1,2,0,2392,40,1,0,17669,-2392
27,1,376150,2,10,3,4,3,1,0,0,25,1,1,17670,0
26,1,126829,2,10,5,4,3,2,0,0,40,1,1,17671,0
40,1,360884,2,10,1,8,4,1,7298,0,40,1,0,17672,7298
40,1,192344,3,13,1,8,1,2,0,0,40,1,0,17673,0
30,4,223212,3,13,5,4,5,2,0,0,40,1,1,17674,0
31,1,176831,8,6,2,4,6,1,0,0,40,1,1,17675,0
24,1,218678,3,13,5,4,2,2,0,0,40,1,1,17676,0
30,1,103642,6,7,1,7,1,2,0,0,40,1,1,17677,0
46,1,171095,11,12,2,4,5,1,0,0,38,1,1,17678,0
34,3,202729,1,9,1,12,1,2,0,0,40,1,1,17679,0
43,1,257780,1,9,1,8,1,2,0,0,40,1,1,17680,0
46,1,120131,3,13,1,6,1,2,0,0,30,1,0,17681,0
42,1,194710,2,10,5,5,3,1,0,0,40,1,1,17682,0
70,1,102610,8,6,1,9,1,2,0,0,32,1,1,17683,0
25,2,143062,1,9,5,8,2,1,0,0,40,1,1,17684,0
39,1,224566,3,13,1,5,1,2,0,0,60,1,0,17685,0
29,1,327964,12,5,2,2,5,1,0,0,40,1,1,17686,0
58,1,227800,16,2,6,10,3,2,0,0,50,1,1,17687,0
38,1,343403,11,12,2,8,3,1,0,0,16,1,1,17688,0
65,6,210381,3,13,1,5,1,2,99999,0,65,1,0,17689,99999
24,1,233856,1,9,5,2,6,2,0,0,45,1,1,17690,0
23,1,194723,3,13,5,8,3,1,0,0,40,1,1,17691,0
21,2,48121,2,10,5,5,2,2,0,1602,10,1,1,17692,-1602
39,1,209397,1,9,2,8,5,1,0,0,40,1,1,17693,0
56,1,100776,1,9,1,4,4,1,0,0,50,1,1,17694,0
47,1,102771,10,4,1,9,1,2,0,0,40,Portugal,1,17695,0
36,1,173804,6,7,2,6,3,1,0,0,40,1,1,17696,0
35,1,101509,2,10,2,5,3,1,0,0,40,1,1,17697,0
26,1,272618,3,13,1,4,1,2,0,0,55,1,1,17698,0
41,1,222142,1,9,1,2,1,2,0,0,40,1,1,17699,0
54,2,123592,1,9,6,8,5,1,3887,0,35,1,1,17700,3887
58,4,211547,14,8,2,4,3,1,0,0,52,1,1,17701,0
32,1,94041,1,9,1,6,1,2,0,0,25,Ireland,1,17702,0
29,1,137618,2,10,5,6,3,1,0,0,41,1,0,17703,0
42,1,259643,4,14,2,3,3,2,4650,0,40,1,1,17704,4650
18,1,184693,2,10,5,6,2,1,0,0,20,3,1,17705,0
33,1,179758,1,9,1,4,4,1,0,0,20,1,1,17706,0
44,1,147206,2,10,1,5,1,2,0,0,40,1,1,17707,0
22,1,169188,1,9,5,5,2,1,0,0,20,1,1,17708,0
35,1,199288,6,7,6,11,3,2,0,0,90,1,1,17709,0
17,,215743,6,7,5,,2,2,0,0,40,1,1,17710,0
38,4,114835,3,13,1,4,4,1,0,0,60,1,0,17711,0
41,3,129060,2,10,2,8,5,1,0,0,40,1,1,17712,0
23,1,350181,1,9,5,4,3,2,0,0,40,1,1,17713,0
19,1,139466,2,10,5,4,2,1,0,0,25,1,1,17714,0
39,1,201410,1,9,1,9,1,2,0,0,40,1,1,17715,0
40,1,154374,4,14,1,3,1,2,7688,0,40,1,0,17716,7688
40,3,293809,3,13,1,3,1,2,0,0,20,1,1,17717,0
51,4,353281,1,9,6,6,5,1,0,0,20,1,1,17718,0
47,1,199058,1,9,1,7,1,2,0,0,40,1,0,17719,0
34,4,80933,1,9,2,10,3,2,0,0,40,1,1,17720,0
61,4,113080,12,5,1,4,1,2,0,0,58,1,0,17721,0
36,3,110866,3,13,5,3,3,2,0,0,50,1,1,17722,0
35,1,360799,1,9,1,7,1,2,7298,0,40,1,0,17723,7298
37,1,222450,6,7,3,6,6,2,0,0,40,El-Salvador,1,17724,0
33,3,147654,5,11,1,3,1,2,0,0,60,1,1,17725,0
34,1,201122,2,10,1,7,1,2,0,0,48,1,0,17726,0
69,1,165017,1,9,4,2,5,2,2538,0,40,1,1,17727,2538
33,1,323069,5,11,2,6,5,1,0,0,40,1,1,17728,0
51,1,205100,2,10,2,4,3,1,0,0,45,1,0,17729,0
45,1,87583,1,9,1,3,4,1,0,0,14,1,1,17730,0
22,1,194829,3,13,5,5,3,2,0,0,30,1,1,17731,0
33,2,79580,3,13,1,8,1,2,0,0,40,1,1,17732,0
33,4,343021,2,10,5,4,3,2,0,0,65,1,1,17733,0
27,,147638,4,14,5,,3,1,0,0,40,Japan,1,17734,0
38,1,177154,1,9,1,6,1,2,0,0,40,1,1,17735,0
38,3,40955,4,14,5,3,3,2,0,0,43,1,1,17736,0
23,1,287681,1,9,5,7,2,2,0,0,40,Columbia,1,17737,0
32,1,164197,3,13,1,5,1,2,0,0,60,1,0,17738,0
20,,194096,2,10,5,,2,1,0,0,40,1,1,17739,0
56,4,346635,4,14,2,4,5,1,0,2339,60,1,1,17740,-2339
30,3,352542,3,13,2,3,5,1,0,0,40,1,1,17741,0
24,1,211345,2,10,5,6,2,1,0,0,40,3,1,17742,0
53,1,79324,1,9,1,7,1,2,0,0,40,1,0,17743,0
49,1,165468,1,9,1,5,1,2,7688,0,55,1,0,17744,7688
40,4,171615,2,10,5,7,3,2,0,0,35,1,0,17745,0
44,1,191149,2,10,2,8,5,1,0,0,57,1,1,17746,0
36,1,176634,3,13,1,4,4,1,0,0,35,1,0,17747,0
36,1,163278,4,14,5,3,3,1,0,0,40,1,1,17748,0
56,6,211804,3,13,1,4,1,2,15024,0,50,1,0,17749,15024
32,1,272944,2,10,5,7,3,1,0,0,40,1,1,17750,0
54,2,312897,15,16,1,3,1,2,0,0,46,England,0,17751,0
44,1,103233,3,13,5,8,5,1,0,0,40,1,1,17752,0
54,1,46401,2,10,2,6,3,1,0,0,47,1,1,17753,0
27,1,111900,2,10,5,3,3,2,0,0,40,1,1,17754,0
47,3,200471,1,9,1,11,1,2,5178,0,40,1,0,17755,5178
38,1,266325,3,13,1,3,4,1,0,0,32,1,0,17756,0
27,1,169117,1,9,1,8,4,1,0,1887,40,1,0,17757,-1887
39,3,112284,4,14,2,3,3,1,0,0,40,1,1,17758,0
26,1,250038,2,10,1,8,1,2,0,0,40,1,0,17759,0
38,1,159179,1,9,1,7,1,2,0,0,40,1,1,17760,0
47,3,198660,3,13,1,3,1,2,0,0,40,1,0,17761,0
35,1,422933,3,13,5,6,3,2,0,0,37,1,1,17762,0
35,1,225330,3,13,5,8,3,1,0,0,40,1,1,17763,0
28,1,189346,1,9,2,7,3,2,0,0,45,1,1,17764,0
29,1,194864,1,9,1,4,4,1,0,0,18,1,1,17765,0
19,,129586,2,10,5,,2,2,0,0,40,1,1,17766,0
27,1,160786,6,7,6,7,3,2,0,0,45,Germany,1,17767,0
25,1,138765,3,13,5,3,3,2,0,0,20,1,1,17768,0
28,1,48894,1,9,1,8,2,1,0,0,40,1,1,17769,0
26,1,82246,3,13,5,5,3,2,0,1876,38,1,1,17770,-1876
32,4,379412,5,11,1,7,1,2,0,0,40,1,1,17771,0
37,3,233825,3,13,1,3,4,1,15024,0,50,1,0,17772,15024
18,,85154,14,8,5,,2,1,0,0,24,Germany,1,17773,0
44,1,82601,3,13,1,11,1,2,0,0,40,1,1,17774,0
35,1,243409,2,10,1,11,1,2,0,0,40,Germany,1,17775,0
53,,64322,10,4,6,,3,2,0,0,40,1,1,17776,0
55,4,271795,1,9,1,6,1,2,0,0,40,1,1,17777,0
62,4,320376,1,9,1,4,4,1,0,0,48,1,1,17778,0
56,1,220187,2,10,1,4,1,2,0,0,45,1,0,17779,0
52,1,196894,6,7,6,9,5,2,0,0,40,1,1,17780,0
47,4,315110,2,10,1,3,1,2,0,0,20,1,1,17781,0
55,1,117299,1,9,1,7,1,2,7688,0,40,1,0,17782,7688
45,4,298130,1,9,1,5,1,2,0,0,25,1,1,17783,0
30,1,76107,1,9,5,11,3,2,0,0,45,1,0,17784,0
26,,370727,3,13,1,,4,1,0,1977,40,1,0,17785,-1977
50,,281504,2,10,1,,1,2,0,0,40,1,1,17786,0
19,1,187724,2,10,5,6,2,1,0,0,25,1,1,17787,0
19,1,237848,2,10,5,6,2,2,0,0,3,1,1,17788,0
22,1,167787,1,9,5,6,3,1,0,0,40,1,1,17789,0
38,1,238980,2,10,1,6,1,2,0,0,40,1,1,17790,0
17,1,99462,6,7,5,6,2,1,0,0,20,1,1,17791,0
31,3,295589,2,10,5,8,2,2,0,0,40,1,1,17792,0
43,4,292175,4,14,2,5,5,1,0,0,45,1,0,17793,0
33,1,119033,12,5,1,9,1,2,0,0,40,1,1,17794,0
28,1,274964,1,9,1,7,1,2,0,0,38,1,1,17795,0
24,2,166851,4,14,5,3,3,2,0,0,13,1,1,17796,0
45,5,171335,4,14,1,4,1,2,0,0,50,1,0,17797,0
39,1,356838,1,9,5,10,2,2,0,0,12,1,1,17798,0
44,5,29591,3,13,2,1,3,2,0,2258,40,1,0,17799,-2258
50,1,190762,9,3,1,9,1,2,0,0,40,3,1,17800,0
28,1,198258,5,11,1,4,1,2,0,0,40,1,1,17801,0
41,1,349221,1,9,5,7,2,1,0,0,35,1,1,17802,0
41,1,212894,9,3,1,9,1,2,0,0,40,Guatemala,1,17803,0
25,1,130397,8,6,5,10,5,2,0,0,40,1,1,17804,0
40,1,198790,6,7,1,2,1,2,0,0,30,1,1,17805,0
22,6,150683,1,9,5,2,2,2,0,0,24,1,1,17806,0
79,1,172220,10,4,4,13,3,1,2964,0,30,1,1,17807,2964
22,,88126,2,10,5,,2,2,0,0,40,1,1,17808,0
27,1,36851,5,11,1,4,1,2,0,0,35,1,1,17809,0
20,1,109952,1,9,1,1,6,2,0,0,40,1,1,17810,0
26,1,174592,2,10,5,8,3,1,0,0,40,1,1,17811,0
26,1,101150,1,9,2,5,3,1,0,0,41,1,1,17812,0
24,1,194748,1,9,5,11,3,1,0,0,49,1,1,17813,0
42,1,30424,6,7,6,6,5,1,0,0,38,1,1,17814,0
53,1,31460,1,9,2,3,3,2,0,0,40,1,1,17815,0
37,2,151322,3,13,5,3,3,2,0,0,40,1,1,17816,0
62,4,26857,10,4,4,10,6,1,0,0,35,1,1,17817,0
50,1,263200,9,3,3,6,5,1,0,0,34,3,1,17818,0
35,1,239755,2,10,5,4,5,2,0,0,50,1,1,17819,0
29,1,146949,5,11,1,3,1,2,0,0,43,1,1,17820,0
22,1,197613,5,11,5,6,3,1,0,0,30,1,1,17821,0
22,1,174461,2,10,5,8,2,1,0,0,15,1,1,17822,0
33,1,273243,1,9,1,7,1,2,0,0,40,1,1,17823,0
29,2,33798,2,10,2,8,2,2,0,0,20,1,1,17824,0
42,1,358677,1,9,2,6,5,2,0,0,35,1,1,17825,0
31,1,196125,1,9,1,9,1,2,0,0,40,1,1,17826,0
48,2,171926,13,15,1,3,1,2,15024,0,50,1,0,17827,15024
19,1,127709,1,9,5,10,2,2,0,0,30,1,1,17828,0
84,3,163685,1,9,4,5,3,1,0,0,33,1,1,17829,0
38,1,104094,2,10,1,4,1,2,0,0,40,1,1,17830,0
21,2,173324,2,10,5,6,2,2,0,0,20,1,1,17831,0
55,1,327589,1,9,2,2,3,1,0,0,40,1,1,17832,0
19,1,225294,1,9,5,6,2,1,0,0,40,1,1,17833,0
17,,179715,8,6,5,,2,2,0,0,40,1,1,17834,0
37,1,292370,3,13,1,3,1,2,0,0,50,,0,17835,0
22,1,215546,11,12,5,5,3,2,0,0,55,1,1,17836,0
47,1,420986,3,13,1,5,1,2,0,0,40,1,0,17837,0
18,1,54440,2,10,5,6,2,2,0,0,30,1,1,17838,0
26,1,154093,1,9,5,11,2,2,0,0,40,1,1,17839,0
27,1,36851,3,13,5,2,3,2,0,0,41,1,1,17840,0
63,,64448,1,9,1,,1,2,0,0,40,1,1,17841,0
59,1,99131,1,9,1,8,4,1,0,0,40,1,1,17842,0
39,1,144608,3,13,5,3,3,2,0,0,40,,0,17843,0
35,1,238342,1,9,1,11,1,2,0,0,40,1,1,17844,0
56,1,226985,11,12,1,6,1,2,0,0,50,1,1,17845,0
19,1,382738,1,9,5,6,2,1,0,0,40,1,1,17846,0
52,1,89054,1,9,1,7,1,2,0,0,40,1,1,17847,0
49,1,125892,1,9,1,4,1,2,0,0,40,1,1,17848,0
56,2,110257,1,9,1,8,1,2,0,0,40,1,1,17849,0
38,4,41591,3,13,5,7,3,2,0,0,30,1,1,17850,0
31,1,59083,2,10,1,6,1,2,0,1672,50,1,1,17851,-1672
17,,151141,8,6,5,,2,2,0,0,30,1,1,17852,0
32,2,213389,2,10,2,12,5,1,0,1726,38,1,1,17853,-1726
64,1,239450,2,10,1,4,1,2,0,0,40,1,1,17854,0
39,1,99270,3,13,1,3,4,1,0,0,50,Germany,0,17855,0
24,1,222005,1,9,5,6,6,2,0,0,30,1,1,17856,0
36,1,131459,10,4,1,7,1,2,0,0,40,1,1,17857,0
40,1,342164,1,9,6,8,5,1,0,0,37,1,1,17858,0
30,1,210851,2,10,1,7,1,2,0,0,40,1,1,17859,0
42,4,320744,1,9,1,4,1,2,3908,0,45,1,1,17860,3908
31,1,73796,2,10,4,5,5,1,0,0,30,1,1,17861,0
23,1,81281,2,10,1,8,1,2,0,0,40,1,1,17862,0
57,1,204816,4,14,2,3,3,2,0,0,30,1,1,17863,0
39,1,43712,1,9,1,5,1,2,7298,0,40,1,0,17864,7298
19,1,280071,2,10,5,2,6,2,0,0,50,1,1,17865,0
33,1,157747,12,5,2,9,3,2,0,0,70,1,1,17866,0
17,1,209949,6,7,5,4,2,1,0,1602,12,1,1,17867,-1602
34,1,193344,2,10,5,8,5,1,0,0,40,Germany,1,17868,0
28,1,355259,4,14,5,3,3,1,0,0,40,1,0,17869,0
25,4,113948,5,11,1,6,4,1,0,0,45,1,1,17870,0
23,1,184813,2,10,1,6,1,2,0,0,20,1,1,17871,0
54,,156877,1,9,2,,3,2,0,0,20,1,1,17872,0
90,1,46786,3,13,1,4,1,2,9386,0,15,1,0,17873,9386
21,1,63899,6,7,5,8,6,1,0,0,40,1,1,17874,0
34,1,208785,11,12,2,4,3,2,0,0,50,1,0,17875,0
18,1,391585,1,9,5,2,6,1,0,0,40,1,1,17876,0
18,1,163787,2,10,5,4,2,1,0,0,15,1,1,17877,0
23,1,214635,1,9,5,7,3,2,0,0,40,1,1,17878,0
23,1,33105,2,10,5,9,2,2,0,0,40,1,1,17879,0
29,1,169683,5,11,1,3,1,2,0,0,40,1,1,17880,0
40,3,290660,11,12,2,5,3,2,8614,0,50,1,0,17881,8614
17,1,51939,6,7,5,4,2,1,0,0,15,1,1,17882,0
34,4,156809,2,10,5,7,3,2,0,1504,60,1,1,17883,-1504
48,1,191858,2,10,1,7,1,2,0,0,40,1,1,17884,0
24,1,182812,2,10,5,8,2,1,3325,0,52,4,1,17885,3325
28,1,197113,1,9,5,2,2,2,0,0,50,Puerto-Rico,1,17886,0
58,1,104613,11,12,1,5,1,2,0,0,50,1,0,17887,0
59,1,152968,2,10,6,8,6,2,3325,0,40,1,1,17888,3325
49,1,278322,1,9,1,7,1,2,0,0,40,1,0,17889,0
33,1,36539,3,13,1,5,4,1,0,0,40,1,0,17890,0
34,1,405386,2,10,5,7,3,2,0,0,28,1,1,17891,0
61,1,128230,10,4,1,4,1,2,0,0,50,1,0,17892,0
30,4,106742,14,8,1,11,1,2,0,0,75,1,1,17893,0
17,1,350995,14,8,5,6,2,2,0,0,16,1,1,17894,0
53,1,113995,3,13,1,5,1,2,0,0,45,1,0,17895,0
51,1,302847,1,9,1,7,1,2,0,0,54,1,1,17896,0
27,1,347513,2,10,5,8,3,1,0,0,40,1,1,17897,0
25,1,302465,14,8,5,2,3,2,0,1741,40,1,1,17898,-1741
31,1,168521,3,13,5,5,3,1,0,0,40,1,1,17899,0
43,1,194726,13,15,1,3,1,2,15024,0,55,1,0,17900,15024
32,1,459007,1,9,1,12,1,2,0,0,90,1,1,17901,0
30,1,37646,2,10,1,9,1,2,0,0,40,1,1,17902,0
22,1,64520,14,8,5,11,5,2,0,0,30,1,1,17903,0
34,5,284703,2,10,1,2,1,2,0,0,52,1,1,17904,0
31,1,288566,3,13,1,1,1,2,0,0,43,1,0,17905,0
47,1,119939,1,9,1,7,1,2,0,0,40,1,0,17906,0
47,1,374580,1,9,6,4,3,1,0,0,52,1,1,17907,0
20,1,188612,2,10,5,8,2,1,0,0,38,Nicaragua,1,17908,0
17,,48703,6,7,5,,2,1,0,0,30,1,1,17909,0
45,1,140644,1,9,1,2,1,2,0,0,40,1,1,17910,0
44,1,116632,11,12,5,10,2,2,0,0,40,1,1,17911,0
50,1,171225,3,13,1,5,1,2,0,0,40,Philippines,0,17912,0
27,1,211184,1,9,5,8,3,1,0,0,52,1,1,17913,0
69,4,128206,1,9,1,1,1,2,0,0,30,1,1,17914,0
72,,76860,1,9,1,,1,2,0,0,1,1,1,17915,0
46,1,78529,3,13,1,1,1,2,0,0,60,1,0,17916,0
49,1,188694,3,13,5,5,3,2,0,0,40,1,0,17917,0
29,1,211482,3,13,1,4,1,2,0,0,40,1,1,17918,0
36,1,215392,3,13,2,1,3,1,0,0,40,1,1,17919,0
60,1,191188,1,9,1,11,1,2,0,0,40,1,1,17920,0
52,6,100506,2,10,1,4,1,2,15024,0,50,1,0,17921,15024
27,1,162343,3,13,1,5,1,2,0,0,40,4,1,17922,0
63,1,30270,10,4,1,4,1,2,0,0,40,1,1,17923,0
43,1,186144,1,9,1,7,1,2,0,0,40,1,0,17924,0
29,1,83003,1,9,1,6,4,1,0,0,40,1,1,17925,0
44,1,175669,6,7,1,3,4,1,5178,0,36,1,0,17926,5178
45,4,225456,3,13,1,5,1,2,0,0,50,1,0,17927,0
21,1,45607,2,10,5,6,2,1,0,0,40,1,1,17928,0
44,1,187720,1,9,1,7,1,2,0,0,41,1,1,17929,0
54,3,204325,2,10,1,12,1,2,0,0,52,1,1,17930,0
25,1,176729,3,13,1,7,1,2,0,0,60,1,0,17931,0
71,1,149040,14,8,5,6,3,1,0,0,40,1,1,17932,0
52,1,260938,4,14,1,4,1,2,0,0,40,1,1,17933,0
27,1,107812,3,13,1,4,6,2,0,0,40,1,0,17934,0
23,1,60331,2,10,2,5,3,2,0,0,50,1,1,17935,0
29,1,32897,1,9,2,6,3,1,0,0,25,1,1,17936,0
25,1,199545,2,10,1,5,4,1,0,0,15,1,1,17937,0
29,1,119170,2,10,6,1,5,1,0,0,40,1,1,17938,0
56,6,303090,2,10,1,4,1,2,0,0,50,1,1,17939,0
18,1,138557,6,7,5,9,2,2,0,0,40,1,1,17940,0
34,1,90705,2,10,1,1,1,2,0,1485,40,1,1,17941,-1485
24,3,111450,8,6,5,7,5,2,0,0,65,Haiti,1,17942,0
33,1,51471,1,9,1,1,4,1,0,1902,40,1,0,17943,-1902
36,1,181322,3,13,2,5,3,1,0,0,45,1,1,17944,0
35,1,183892,8,6,1,7,1,2,0,0,40,1,1,17945,0
42,5,214838,1,9,1,1,1,2,0,0,30,1,0,17946,0
54,1,285854,1,9,1,11,1,2,0,0,40,1,0,17947,0
24,1,33616,1,9,5,6,5,1,0,0,35,1,1,17948,0
42,1,112181,1,9,1,2,4,1,0,0,40,1,1,17949,0
23,1,131275,1,9,5,7,2,2,0,0,40,1,1,17950,0
20,,250037,2,10,5,,2,1,0,0,18,,1,17951,0
44,1,267717,4,14,1,7,1,2,15024,0,45,1,0,17952,15024
35,4,171968,1,9,6,11,3,2,0,0,70,1,1,17953,0
35,1,276552,1,9,2,7,3,2,0,0,40,1,1,17954,0
37,1,131827,1,9,5,7,5,2,0,0,40,1,1,17955,0
47,4,126500,10,4,1,4,1,2,0,0,40,Puerto-Rico,1,17956,0
72,,289930,3,13,6,,3,1,991,0,7,1,1,17957,991
17,1,209650,14,8,5,6,2,2,0,0,16,1,1,17958,0
75,1,101887,8,6,4,13,3,1,0,0,70,1,1,17959,0
33,,369386,2,10,1,,4,1,5178,0,40,1,0,17960,5178
41,1,254440,5,11,5,3,3,1,0,0,60,1,1,17961,0
54,2,32778,1,9,4,5,3,1,0,0,40,1,1,17962,0
31,1,156464,3,13,5,3,2,2,0,0,25,1,1,17963,0
54,1,172281,4,14,2,1,3,2,0,0,40,1,0,17964,0
47,4,236111,2,10,1,3,1,2,0,0,55,1,0,17965,0
36,1,209609,3,13,1,3,1,2,0,0,38,1,1,17966,0
72,7,121004,1,9,1,6,1,2,0,0,55,1,1,17967,0
45,1,128736,8,6,2,4,3,1,0,0,40,1,1,17968,0
62,1,167098,3,13,1,5,1,2,0,0,40,1,0,17969,0
26,1,229977,12,5,1,7,1,2,0,0,35,1,1,17970,0
42,3,101593,3,13,1,12,1,2,0,0,42,1,1,17971,0
37,1,233571,5,11,1,1,4,1,0,0,37,1,0,17972,0
27,1,491421,9,3,5,10,5,2,0,0,50,1,1,17973,0
59,1,43221,12,5,1,11,1,2,0,0,60,1,0,17974,0
39,2,152023,6,7,1,7,1,2,0,0,40,1,1,17975,0
54,1,37237,3,13,1,3,1,2,0,0,40,1,0,17976,0
33,1,189265,3,13,5,5,3,1,0,0,40,1,1,17977,0
23,1,180837,1,9,5,2,2,1,0,0,40,1,1,17978,0
79,1,124744,2,10,1,3,6,2,0,0,20,1,1,17979,0
31,1,196227,1,9,6,6,3,1,0,0,40,1,1,17980,0
32,,134886,1,9,1,,4,1,0,0,2,1,0,17981,0
37,6,199265,2,10,1,5,1,2,0,0,50,1,1,17982,0
45,1,257609,3,13,1,5,1,2,0,0,40,1,0,17983,0
33,1,323811,2,10,1,2,1,2,0,0,55,1,1,17984,0
48,6,193188,3,13,1,5,1,2,0,0,40,1,0,17985,0
42,3,189956,3,13,2,3,5,1,0,0,30,1,1,17986,0
41,1,197919,1,9,1,8,4,1,0,0,60,1,1,17987,0
23,1,315065,8,6,5,6,5,2,0,0,60,3,1,17988,0
34,1,252646,2,10,1,3,1,2,7298,0,50,1,0,17989,7298
54,3,169785,4,14,4,3,5,1,0,0,38,1,1,17990,0
25,1,189027,3,13,5,9,2,2,0,0,40,1,1,17991,0
32,1,229732,3,13,1,4,1,2,0,0,45,1,1,17992,0
44,1,147110,2,10,2,8,2,2,14344,0,40,1,0,17993,14344
33,1,267404,1,9,1,7,4,1,0,0,40,1,1,17994,0
23,1,218782,8,6,5,9,6,2,0,0,40,1,1,17995,0
58,3,239405,9,3,2,6,6,1,0,0,40,Haiti,1,17996,0
58,4,43221,2,10,1,10,1,2,0,2415,40,1,0,17997,-2415
66,3,140849,1,9,4,6,3,1,0,0,25,1,1,17998,0
37,1,34180,1,9,1,7,1,2,0,0,40,1,1,17999,0
28,1,215873,8,6,5,2,2,2,0,0,45,1,1,18000,0
39,5,432555,1,9,1,8,1,2,0,1628,40,1,1,18001,-1628
61,1,280088,10,4,2,2,5,1,0,0,40,1,1,18002,0
43,1,211860,1,9,5,6,5,1,0,0,24,1,1,18003,0
90,1,51744,1,9,5,6,3,2,0,2206,40,1,1,18004,-2206
17,,127003,12,5,5,,2,2,0,0,40,1,1,18005,0
57,1,437727,4,14,1,3,1,2,0,1977,45,1,0,18006,-1977
39,1,156897,1,9,5,7,2,2,0,2258,42,1,0,18007,-2258
35,5,103214,15,16,5,3,3,1,0,0,60,1,0,18008,0
51,5,160703,1,9,1,8,1,2,0,0,40,1,1,18009,0
42,1,102085,1,9,2,6,2,1,0,0,15,1,1,18010,0
48,3,189762,1,9,1,7,1,2,0,0,40,1,0,18011,0
47,1,187969,6,7,2,6,3,1,0,0,38,1,1,18012,0
45,1,186272,12,5,1,8,1,2,5178,0,40,1,0,18013,5178
46,1,189763,1,9,2,4,3,1,0,0,30,1,1,18014,0
51,1,306108,15,16,5,3,3,2,0,0,40,1,0,18015,0
21,1,305874,2,10,1,6,1,2,0,0,40,1,1,18016,0
30,1,299507,11,12,6,6,5,1,0,0,40,1,1,18017,0
49,1,193366,4,14,1,5,1,2,0,0,65,1,0,18018,0
36,1,31438,6,7,1,11,1,2,0,0,43,1,1,18019,0
37,1,201259,6,7,2,11,3,2,0,0,65,1,1,18020,0
57,5,66504,13,15,2,3,3,1,0,0,50,1,0,18021,0
36,1,24106,1,9,1,7,1,2,3103,0,40,1,0,18022,3103
26,1,40915,3,13,5,6,3,1,0,0,25,1,1,18023,0
58,1,252419,6,7,1,11,1,2,0,0,50,1,1,18024,0
41,1,132633,6,7,2,13,5,1,0,0,25,Guatemala,1,18025,0
41,1,190591,11,12,2,5,3,1,0,0,40,Jamaica,1,18026,0
35,1,220585,14,8,1,11,1,2,0,0,40,1,1,18027,0
41,1,79797,1,9,3,3,3,2,0,0,40,Japan,0,18028,0
36,,53606,5,11,1,,4,1,3908,0,8,1,1,18029,3908
75,4,242108,1,9,2,4,3,2,2346,0,15,1,1,18030,2346
20,1,203003,1,9,5,11,6,2,0,0,40,1,1,18031,0
37,1,198841,5,11,1,7,1,2,0,0,40,1,0,18032,0
44,1,186916,2,10,1,11,1,2,0,1887,60,1,0,18033,-1887
63,1,30813,4,14,1,3,1,2,0,0,50,1,0,18034,0
22,1,418405,2,10,1,7,1,2,0,0,40,1,1,18035,0
28,4,112403,3,13,5,12,2,2,0,0,40,1,1,18036,0
41,1,74775,3,13,1,6,1,2,0,0,30,Vietnam,1,18037,0
17,1,347322,8,6,5,4,2,1,0,0,20,1,1,18038,0
27,1,130067,2,10,5,5,3,1,0,0,65,1,1,18039,0
38,1,146091,15,16,1,5,4,1,99999,0,36,1,0,18040,99999
57,1,231232,10,4,1,7,1,2,0,0,40,1,1,18041,0
22,2,264102,2,10,5,6,6,2,0,0,39,Haiti,1,18042,0
58,3,259216,12,5,2,6,3,1,0,0,40,1,1,18043,0
21,1,194723,2,10,5,8,6,1,0,0,40,3,1,18044,0
21,1,47541,1,9,2,2,6,2,0,0,40,1,1,18045,0
29,1,52199,1,9,3,12,3,2,0,0,40,1,1,18046,0
53,6,55139,4,14,1,5,1,2,0,0,40,1,0,18047,0
55,1,193374,2,10,1,1,1,2,0,0,40,1,0,18048,0
30,1,342709,1,9,1,1,1,2,0,0,40,1,1,18049,0
19,1,365640,1,9,5,13,3,1,0,0,45,,1,18050,0
37,1,393360,2,10,5,12,2,2,0,0,30,1,1,18051,0
53,1,133436,10,4,2,2,3,1,0,0,40,1,1,18052,0
47,1,61885,3,13,1,3,1,2,15024,0,50,1,0,18053,15024
34,1,98283,13,15,5,1,3,2,0,1564,40,India,0,18054,-1564
