age,workclass,final_weight,education,Learning years,marital-status,occupation,relationship,sex,capital-gain,capital-loss,Workrate,native-country,label,Id,Difference
32,Private,192965,HS-grad,9,Separated,Sales,3,1,0,0,45,1,1,20308,0
25,Private,234057,HS-grad,9,Never-married,Craft-repair,3,1,0,0,40,1,1,20309,0
17,Private,232713,10th,6,Never-married,Craft-repair,3,2,594,0,30,1,1,20310,594
35,Private,177121,HS-grad,9,Divorced,Other-service,3,1,0,0,35,1,1,20311,0
31,Private,182177,Bachelors,13,Married-civ-spouse,Other-service,1,2,0,0,40,Yugoslavia,1,20312,0
32,Private,328199,Assoc-voc,11,Never-married,Tech-support,3,1,0,0,64,1,1,20313,0
34,Private,55176,Some-college,10,Married-civ-spouse,Tech-support,1,2,0,0,40,1,0,20314,0
32,Self-emp-not-inc,92531,HS-grad,9,Divorced,Craft-repair,5,2,0,0,40,1,1,20315,0
47,Local-gov,80282,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,3137,0,40,1,1,20316,3137
21,,205940,Some-college,10,Never-married,,2,1,0,0,40,1,1,20317,0
46,Local-gov,199281,Bachelors,13,Separated,Prof-specialty,5,2,0,0,40,1,1,20318,0
39,Self-emp-not-inc,326400,Masters,14,Never-married,Prof-specialty,3,2,0,0,40,1,1,20319,0
28,Private,51961,Some-college,10,Never-married,Tech-support,2,2,0,0,24,1,1,20320,0
23,Private,234460,7th-8th,4,Never-married,2,2,1,0,0,40,Dominican-Republic,1,20321,0
21,Private,184756,Some-college,10,Never-married,Adm-clerical,2,1,0,0,16,1,1,20322,0
42,Private,52781,Some-college,10,Married-civ-spouse,Tech-support,1,2,0,0,40,1,1,20323,0
43,Private,208613,Prof-school,15,Married-spouse-absent,Prof-specialty,3,2,99999,0,40,1,0,20324,99999
29,Local-gov,115585,Some-college,10,Never-married,Handlers-cleaners,3,2,0,0,50,1,1,20325,0
37,Private,171968,Assoc-voc,11,Married-civ-spouse,Adm-clerical,1,2,0,0,40,1,1,20326,0
40,Private,91836,HS-grad,9,Divorced,Craft-repair,3,2,0,0,45,1,1,20327,0
26,Private,152436,HS-grad,9,Divorced,Adm-clerical,3,1,0,0,50,1,1,20328,0
59,Private,140569,Some-college,10,Separated,Sales,3,2,14084,0,60,1,0,20329,14084
21,Private,126613,Some-college,10,Never-married,Other-service,2,1,0,0,40,1,1,20330,0
36,Private,166416,HS-grad,9,Married-civ-spouse,Handlers-cleaners,1,2,0,0,40,1,1,20331,0
55,,141807,HS-grad,9,Never-married,,3,2,13550,0,40,1,0,20332,13550
75,Local-gov,31195,HS-grad,9,Divorced,Adm-clerical,3,1,0,0,20,1,1,20333,0
21,Private,185582,Some-college,10,Never-married,Sales,2,2,0,0,43,1,1,20334,0
31,Private,191276,Assoc-voc,11,Divorced,Handlers-cleaners,5,1,0,0,40,1,1,20335,0
43,Private,184846,HS-grad,9,Widowed,2,5,1,0,0,60,1,1,20336,0
21,Private,165107,Some-college,10,Never-married,Priv-house-serv,2,1,0,0,40,1,1,20337,0
63,Private,135339,HS-grad,9,Married-civ-spouse,Adm-clerical,1,2,2105,0,40,Vietnam,1,20338,2105
17,Private,178953,12th,8,Never-married,Sales,2,1,0,0,20,1,1,20339,0
25,Private,69413,Some-college,10,Never-married,Sales,2,1,0,0,40,1,1,20340,0
26,Private,55860,Some-college,10,Never-married,Adm-clerical,3,1,0,0,40,1,1,20341,0
25,Private,394503,Some-college,10,Married-civ-spouse,Sales,1,2,0,0,40,1,1,20342,0
45,Private,474617,HS-grad,9,Divorced,Sales,5,2,5455,0,40,1,1,20343,5455
32,Private,216145,Some-college,10,Never-married,Craft-repair,3,2,4650,0,45,1,1,20344,4650
60,Private,180418,11th,7,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,20345,0
49,State-gov,36177,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,0,45,1,0,20346,0
21,Private,216672,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,20347,0
35,Private,360814,9th,5,Divorced,Craft-repair,3,2,0,0,45,1,1,20348,0
43,Private,171888,Some-college,10,Divorced,Adm-clerical,3,1,0,0,40,1,1,20349,0
52,Private,416129,Preschool,1,Married-civ-spouse,Other-service,3,2,0,0,40,El-Salvador,1,20350,0
24,Private,296045,7th-8th,4,Married-civ-spouse,Craft-repair,1,2,2635,0,38,1,1,20351,2635
64,,140237,Preschool,1,Married-civ-spouse,,1,2,0,0,40,1,1,20352,0
18,Private,188241,11th,7,Never-married,Other-service,2,2,0,0,16,1,1,20353,0
32,,30499,Bachelors,13,Divorced,,5,1,0,0,32,1,1,20354,0
44,Self-emp-not-inc,47818,HS-grad,9,Divorced,Exec-managerial,5,1,0,0,60,1,1,20355,0
40,Private,146653,Bachelors,13,Divorced,Adm-clerical,5,1,0,0,20,1,1,20356,0
21,Private,460835,HS-grad,9,Never-married,Sales,6,2,0,0,45,1,1,20357,0
20,Private,285295,Some-college,10,Never-married,2,3,1,0,0,40,,1,20358,0
36,Private,188834,9th,5,Married-civ-spouse,Transport-moving,1,2,0,0,50,1,1,20359,0
35,Private,30529,HS-grad,9,Never-married,Adm-clerical,3,2,0,0,40,1,1,20360,0
66,Private,146454,Some-college,10,Married-civ-spouse,Sales,1,2,5556,0,40,1,0,20361,5556
30,Private,341051,Masters,14,Married-civ-spouse,Exec-managerial,1,2,15024,0,60,1,0,20362,15024
26,Private,120268,Bachelors,13,Never-married,Adm-clerical,2,2,0,0,24,1,1,20363,0
54,Local-gov,219276,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,0,40,Philippines,0,20364,0
26,Private,106406,Some-college,10,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,20365,0
58,Private,244605,Assoc-voc,11,Married-civ-spouse,Exec-managerial,1,2,3908,0,40,1,1,20366,3908
44,Private,139907,Some-college,10,Never-married,Sales,2,2,0,0,50,1,1,20367,0
29,Private,122112,Bachelors,13,Married-civ-spouse,Sales,4,1,0,0,50,1,1,20368,0
26,Private,244495,9th,5,Never-married,Other-service,3,2,0,0,35,1,1,20369,0
17,Private,198146,11th,7,Never-married,Sales,2,1,0,0,15,1,1,20370,0
50,Private,221336,HS-grad,9,Divorced,Adm-clerical,6,1,0,0,40,Philippines,1,20371,0
29,Private,367706,Some-college,10,Never-married,Adm-clerical,2,2,0,0,40,1,1,20372,0
36,Private,86459,Assoc-voc,11,Married-civ-spouse,Exec-managerial,1,2,0,1887,50,1,0,20373,-1887
20,Private,223811,HS-grad,9,Never-married,Handlers-cleaners,3,2,0,0,40,1,1,20374,0
76,Self-emp-not-inc,174309,Masters,14,Married-civ-spouse,Craft-repair,1,2,0,0,10,1,1,20375,0
31,Private,222654,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,0,40,1,1,20376,0
53,Private,250034,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,0,50,1,0,20377,0
20,Local-gov,188950,Some-college,10,Never-married,Protective-serv,2,2,0,0,25,1,1,20378,0
32,Private,313729,HS-grad,9,Married-civ-spouse,Adm-clerical,1,2,0,0,40,1,1,20379,0
43,Private,35210,Some-college,10,Divorced,Adm-clerical,5,1,0,0,40,1,1,20380,0
19,Private,302945,Some-college,10,Never-married,Adm-clerical,2,2,0,0,10,Thailand,1,20381,0
32,Self-emp-not-inc,410615,HS-grad,9,Married-civ-spouse,Transport-moving,1,2,0,1887,60,1,0,20382,-1887
66,Self-emp-inc,179951,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,0,70,1,1,20383,0
63,,68954,HS-grad,9,Widowed,,3,1,0,0,11,1,1,20384,0
29,Private,231554,Some-college,10,Married-civ-spouse,Adm-clerical,1,2,0,0,50,1,1,20385,0
33,Private,187560,Assoc-voc,11,Married-civ-spouse,Sales,1,2,0,0,36,1,1,20386,0
30,Private,261023,Some-college,10,Divorced,2,5,2,0,0,50,1,1,20387,0
53,Private,150726,Some-college,10,Divorced,Adm-clerical,3,1,0,0,40,1,1,20388,0
20,Private,323573,HS-grad,9,Never-married,Other-service,2,1,0,0,20,1,1,20389,0
60,Private,106850,10th,6,Divorced,2,3,1,0,0,40,1,1,20390,0
56,Local-gov,238582,Some-college,10,Married-civ-spouse,Craft-repair,1,2,0,0,41,1,0,20391,0
45,Self-emp-inc,281911,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,48,1,1,20392,0
63,Private,266083,7th-8th,4,Married-civ-spouse,Transport-moving,1,2,0,0,60,1,0,20393,0
31,Local-gov,125927,7th-8th,4,Married-civ-spouse,Farming-fishing,1,2,0,0,40,1,1,20394,0
69,,180187,Assoc-acdm,12,Widowed,,3,1,0,0,6,Italy,1,20395,0
60,Self-emp-not-inc,92845,5th-6th,3,Married-civ-spouse,Farming-fishing,1,2,0,0,40,1,1,20396,0
49,Private,176814,Bachelors,13,Married-civ-spouse,Adm-clerical,1,2,5178,0,40,1,0,20397,5178
60,Private,114263,Bachelors,13,Divorced,Exec-managerial,3,1,0,0,40,Hungary,0,20398,0
66,,260111,Some-college,10,Married-civ-spouse,,1,2,0,0,40,1,0,20399,0
53,Self-emp-not-inc,175456,Some-college,10,Married-civ-spouse,Farming-fishing,1,2,0,0,30,1,1,20400,0
60,Private,63296,Masters,14,Divorced,Prof-specialty,6,2,0,0,40,1,1,20401,0
42,State-gov,404573,Prof-school,15,Divorced,Prof-specialty,5,1,0,0,40,1,1,20402,0
50,Self-emp-not-inc,203098,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,0,35,1,1,20403,0
53,Private,311350,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,0,50,1,0,20404,0
17,Private,317681,11th,7,Never-married,Craft-repair,2,2,0,0,10,1,1,20405,0
52,Private,191529,Bachelors,13,Divorced,Farming-fishing,3,2,0,0,40,1,1,20406,0
60,Private,135470,5th-6th,3,Married-civ-spouse,Craft-repair,1,2,0,0,40,Mexico,1,20407,0
37,Private,213841,Some-college,10,Married-civ-spouse,Craft-repair,1,2,0,0,50,1,0,20408,0
64,Private,260082,12th,8,Married-civ-spouse,Craft-repair,1,2,0,0,40,Columbia,1,20409,0
31,Private,91666,HS-grad,9,Never-married,Transport-moving,3,2,0,0,50,1,1,20410,0
55,Local-gov,31365,Bachelors,13,Widowed,Prof-specialty,3,1,0,0,40,1,0,20411,0
30,Private,169583,Bachelors,13,Married-AF-spouse,Exec-managerial,4,1,0,0,40,1,0,20412,0
34,Private,137814,Some-college,10,Separated,Sales,3,2,0,0,45,1,1,20413,0
35,Private,181020,HS-grad,9,Never-married,Handlers-cleaners,2,2,0,0,60,1,1,20414,0
37,Self-emp-not-inc,183735,HS-grad,9,Married-civ-spouse,Prof-specialty,1,2,3137,0,30,1,1,20415,3137
56,Private,164332,HS-grad,9,Married-civ-spouse,Sales,4,1,0,0,15,1,1,20416,0
20,Private,39234,HS-grad,9,Never-married,Other-service,2,2,0,0,30,1,1,20417,0
31,Private,120461,Some-college,10,Never-married,Sales,2,1,0,0,40,1,1,20418,0
28,Private,295163,12th,8,Divorced,Farming-fishing,3,2,0,0,40,1,1,20419,0
59,Private,145574,11th,7,Married-civ-spouse,Adm-clerical,1,2,0,0,40,1,1,20420,0
57,Private,170411,Bachelors,13,Married-civ-spouse,Protective-serv,1,2,0,0,40,1,0,20421,0
31,Private,176711,HS-grad,9,Married-civ-spouse,Transport-moving,1,2,0,0,38,1,1,20422,0
27,Private,144133,Bachelors,13,Married-civ-spouse,Exec-managerial,6,2,0,0,50,1,1,20423,0
34,Private,115040,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,44,1,1,20424,0
28,Local-gov,401886,HS-grad,9,Never-married,Adm-clerical,6,2,0,0,20,1,1,20425,0
54,Local-gov,31533,Masters,14,Married-civ-spouse,Adm-clerical,1,2,7298,0,40,1,0,20426,7298
42,Private,195124,7th-8th,4,Married-spouse-absent,Prof-specialty,6,2,0,0,35,Puerto-Rico,1,20427,0
38,,365465,Assoc-voc,11,Never-married,,2,2,0,0,15,1,1,20428,0
27,Private,174645,HS-grad,9,Never-married,Adm-clerical,2,1,0,0,40,1,1,20429,0
41,Private,162189,HS-grad,9,Never-married,2,2,1,1831,0,40,Peru,1,20430,1831
47,Self-emp-not-inc,39986,Bachelors,13,Married-civ-spouse,Sales,1,2,0,0,40,1,1,20431,0
25,Private,96268,11th,7,Divorced,Exec-managerial,5,1,0,0,40,1,1,20432,0
36,Private,89202,Bachelors,13,Never-married,Prof-specialty,2,2,0,0,50,1,1,20433,0
17,Private,33138,12th,8,Never-married,Sales,2,2,0,0,40,1,1,20434,0
35,Private,139647,Some-college,10,Divorced,Exec-managerial,3,1,0,0,40,1,0,20435,0
26,Private,358975,Some-college,10,Never-married,Priv-house-serv,3,1,0,0,50,Hungary,1,20436,0
38,Private,31033,Bachelors,13,Married-civ-spouse,Sales,1,2,7298,0,40,1,0,20437,7298
43,Private,281422,Assoc-acdm,12,Never-married,Adm-clerical,3,1,0,0,45,1,1,20438,0
17,Private,116626,11th,7,Never-married,Handlers-cleaners,2,2,0,1719,18,1,1,20439,-1719
31,Private,124827,Assoc-voc,11,Married-civ-spouse,Sales,1,2,0,0,40,1,0,20440,0
35,Private,188041,Some-college,10,Married-civ-spouse,Exec-managerial,1,2,0,0,50,1,1,20441,0
51,Self-emp-inc,98642,HS-grad,9,Divorced,Exec-managerial,3,2,14084,0,40,1,0,20442,14084
55,Local-gov,110490,Bachelors,13,Married-civ-spouse,Prof-specialty,4,1,0,0,60,1,1,20443,0
34,Self-emp-not-inc,114691,HS-grad,9,Married-civ-spouse,Prof-specialty,1,2,0,0,40,1,0,20444,0
22,,214238,7th-8th,4,Never-married,,5,1,0,0,40,Mexico,1,20445,0
30,State-gov,158291,Bachelors,13,Never-married,Adm-clerical,3,2,0,0,40,1,1,20446,0
34,State-gov,595000,Masters,14,Married-civ-spouse,Prof-specialty,4,1,0,0,40,1,0,20447,0
50,Private,168212,Masters,14,Married-civ-spouse,Craft-repair,1,2,0,1902,45,1,0,20448,-1902
24,Private,112706,Assoc-voc,11,Never-married,Tech-support,2,2,0,0,40,1,1,20449,0
68,Private,217424,HS-grad,9,Married-civ-spouse,Protective-serv,1,2,0,0,24,1,1,20450,0
21,Private,255685,Some-college,10,Never-married,Other-service,2,2,0,0,40,Outlying-US(Guam-USVI-etc),1,20451,0
20,Private,94744,HS-grad,9,Never-married,Adm-clerical,2,1,0,0,20,1,1,20452,0
43,Private,274363,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,1902,40,England,0,20453,-1902
35,Self-emp-not-inc,216129,12th,8,Never-married,Other-service,3,1,0,0,40,Trinadad&Tobago,1,20454,0
40,Private,137225,Masters,14,Married-civ-spouse,Exec-managerial,1,2,0,0,40,1,0,20455,0
34,Private,174789,Bachelors,13,Never-married,Other-service,3,2,0,2001,40,1,1,20456,-2001
58,Private,310320,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,0,40,1,0,20457,0
19,Private,331433,HS-grad,9,Never-married,Protective-serv,3,2,0,0,32,1,1,20458,0
57,Private,32365,Some-college,10,Never-married,Protective-serv,3,2,0,0,40,1,1,20459,0
36,Private,188834,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,20460,0
49,Private,287647,Masters,14,Divorced,Sales,3,2,4787,0,45,1,0,20461,4787
39,Local-gov,222572,Masters,14,Never-married,Prof-specialty,5,1,0,0,43,1,1,20462,0
36,Private,67728,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,5013,0,40,Italy,1,20463,5013
46,Self-emp-not-inc,231347,Some-college,10,Separated,Prof-specialty,3,2,0,0,20,1,1,20464,0
28,Private,156257,Some-college,10,Married-civ-spouse,Craft-repair,1,2,0,0,60,1,0,20465,0
28,Private,167987,HS-grad,9,Never-married,Other-service,2,1,0,0,40,1,1,20466,0
55,Private,26716,10th,6,Never-married,Transport-moving,3,2,0,0,60,1,1,20467,0
31,Self-emp-not-inc,226696,Assoc-voc,11,Married-civ-spouse,Farming-fishing,1,2,0,0,60,1,0,20468,0
34,Local-gov,35683,Assoc-acdm,12,Divorced,Adm-clerical,5,1,0,0,10,1,1,20469,0
47,Private,151584,Prof-school,15,Married-civ-spouse,Exec-managerial,1,2,7688,0,60,1,0,20470,7688
46,Local-gov,297759,Some-college,10,Divorced,Tech-support,3,1,0,0,40,1,1,20471,0
54,Self-emp-not-inc,71344,Masters,14,Divorced,Prof-specialty,3,2,0,0,50,1,0,20472,0
48,Local-gov,246392,Assoc-acdm,12,Separated,Adm-clerical,3,1,0,0,40,1,1,20473,0
28,Private,196564,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,45,1,1,20474,0
26,Private,112847,Assoc-voc,11,Never-married,Tech-support,2,2,0,0,40,1,1,20475,0
22,,283510,HS-grad,9,Never-married,,5,2,0,0,45,1,1,20476,0
47,Self-emp-not-inc,171968,Bachelors,13,Widowed,Exec-managerial,5,1,0,0,60,Thailand,1,20477,0
19,Self-emp-not-inc,100999,11th,7,Never-married,Adm-clerical,2,1,0,0,30,1,1,20478,0
23,Private,117618,Some-college,10,Never-married,Handlers-cleaners,2,2,0,0,35,1,1,20479,0
31,Private,234976,11th,7,Never-married,Adm-clerical,5,1,0,0,48,1,1,20480,0
22,Private,210781,Bachelors,13,Never-married,Adm-clerical,2,1,0,0,40,1,1,20481,0
40,,170649,Some-college,10,Married-civ-spouse,,1,2,0,0,8,1,1,20482,0
50,Private,196963,7th-8th,4,Divorced,Craft-repair,3,1,0,0,30,1,1,20483,0
43,Local-gov,105896,Some-college,10,Divorced,Protective-serv,5,1,0,0,40,1,1,20484,0
50,Private,192982,HS-grad,9,Married-civ-spouse,Tech-support,1,2,0,1848,40,1,0,20485,-1848
45,Private,38240,HS-grad,9,Divorced,Craft-repair,3,2,0,0,40,1,1,20486,0
47,Federal-gov,229646,HS-grad,9,Married-spouse-absent,Adm-clerical,3,1,0,0,40,Puerto-Rico,1,20487,0
47,Private,70754,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,20488,0
24,Private,134787,Some-college,10,Never-married,Sales,2,1,0,0,40,1,1,20489,0
53,State-gov,197184,Masters,14,Married-civ-spouse,Exec-managerial,1,2,0,0,70,1,0,20490,0
52,Self-emp-not-inc,283079,HS-grad,9,Never-married,Prof-specialty,3,2,0,0,50,1,1,20491,0
37,Private,183345,Assoc-voc,11,Never-married,Craft-repair,3,2,0,0,45,1,1,20492,0
45,Private,138626,Assoc-voc,11,Divorced,Exec-managerial,3,2,2174,0,50,1,1,20493,2174
49,Private,126754,Bachelors,13,Never-married,Exec-managerial,3,2,0,0,45,1,0,20494,0
23,Private,481175,Some-college,10,Never-married,Exec-managerial,2,2,0,0,24,Peru,1,20495,0
38,Self-emp-not-inc,100316,Bachelors,13,Married-civ-spouse,Craft-repair,1,2,0,0,35,1,1,20496,0
35,Private,340428,Assoc-acdm,12,Never-married,Adm-clerical,3,1,0,0,35,1,1,20497,0
24,Federal-gov,283918,Some-college,10,Divorced,Adm-clerical,5,1,0,0,25,1,1,20498,0
24,Private,49218,HS-grad,9,Divorced,2,3,2,0,0,40,1,1,20499,0
48,Self-emp-not-inc,200471,Some-college,10,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,20500,0
39,State-gov,99156,Doctorate,16,Married-civ-spouse,Prof-specialty,1,2,0,0,50,1,0,20501,0
58,Private,371064,HS-grad,9,Married-civ-spouse,Farming-fishing,1,2,0,0,20,1,1,20502,0
40,Private,208470,HS-grad,9,Never-married,Craft-repair,3,2,0,0,40,1,1,20503,0
42,Private,118652,Assoc-acdm,12,Married-civ-spouse,Tech-support,1,2,0,0,40,1,1,20504,0
30,Private,169104,Assoc-acdm,12,Never-married,Other-service,6,2,0,0,40,Vietnam,1,20505,0
41,Private,113597,Some-college,10,Married-civ-spouse,Farming-fishing,1,2,0,0,16,1,1,20506,0
37,Private,191137,Assoc-acdm,12,Divorced,Prof-specialty,5,2,0,0,25,1,1,20507,0
46,Local-gov,183168,Bachelors,13,Divorced,Prof-specialty,5,1,0,0,43,1,1,20508,0
32,Self-emp-inc,377836,Assoc-voc,11,Married-civ-spouse,Exec-managerial,1,2,0,0,40,1,1,20509,0
36,Private,174938,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,0,1887,50,1,0,20510,-1887
36,Private,289148,Some-college,10,Divorced,Other-service,5,1,0,0,40,1,1,20511,0
31,Private,60229,HS-grad,9,Married-civ-spouse,2,1,2,0,0,40,1,1,20512,0
46,Local-gov,213668,11th,7,Never-married,Other-service,3,2,0,0,40,1,1,20513,0
45,Private,37987,Some-college,10,Married-civ-spouse,Sales,1,2,0,0,45,1,1,20514,0
45,State-gov,231013,Bachelors,13,Divorced,Protective-serv,3,2,0,0,40,1,1,20515,0
34,Private,110476,HS-grad,9,Married-civ-spouse,Adm-clerical,1,2,0,0,40,1,1,20516,0
30,Local-gov,154950,Bachelors,13,Married-civ-spouse,Protective-serv,1,2,0,0,72,1,0,20517,0
45,Self-emp-not-inc,34446,HS-grad,9,Married-civ-spouse,Transport-moving,1,2,0,0,50,1,1,20518,0
33,Private,162312,HS-grad,9,Divorced,Sales,3,2,0,0,45,Japan,1,20519,0
23,Private,84648,Some-college,10,Never-married,Sales,2,1,0,0,25,1,1,20520,0
46,Private,192779,Bachelors,13,Never-married,Sales,3,2,0,0,45,1,0,20521,0
54,Private,155433,HS-grad,9,Married-civ-spouse,Other-service,4,1,0,0,35,1,1,20522,0
36,Private,301614,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,20523,0
33,Private,388741,Some-college,10,Never-married,Adm-clerical,5,1,0,0,38,1,1,20524,0
53,Local-gov,287192,1st-4th,2,Married-civ-spouse,Other-service,1,2,0,0,32,Mexico,1,20525,0
26,Private,35917,HS-grad,9,Married-civ-spouse,Sales,1,2,0,0,40,1,1,20526,0
62,Self-emp-not-inc,120939,Some-college,10,Divorced,Sales,3,2,0,0,40,1,1,20527,0
37,Private,305597,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,0,0,45,1,0,20528,0
57,Private,182677,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,4508,0,40,South,1,20529,4508
23,Private,151888,Some-college,10,Never-married,Sales,2,2,0,0,40,1,1,20530,0
28,Private,118861,10th,6,Married-civ-spouse,Craft-repair,4,1,0,0,48,Guatemala,1,20531,0
25,Private,28520,HS-grad,9,Never-married,Other-service,3,1,0,0,40,1,1,20532,0
26,Private,105059,9th,5,Married-civ-spouse,Craft-repair,1,2,0,0,20,1,1,20533,0
62,Local-gov,68268,HS-grad,9,Married-civ-spouse,Transport-moving,1,2,0,0,40,1,1,20534,0
50,Local-gov,254148,Some-college,10,Married-civ-spouse,Farming-fishing,1,2,0,0,40,Mexico,1,20535,0
37,Private,143771,HS-grad,9,Married-civ-spouse,Exec-managerial,1,2,0,0,60,1,0,20536,0
30,Private,248588,12th,8,Divorced,Other-service,3,1,0,0,40,1,1,20537,0
44,Private,130126,Prof-school,15,Divorced,Prof-specialty,3,2,0,0,45,1,0,20538,0
44,Private,219591,Some-college,10,Divorced,Handlers-cleaners,2,2,0,0,40,1,1,20539,0
52,Private,168001,Masters,14,Divorced,Prof-specialty,3,1,0,0,40,1,0,20540,0
20,,124954,Some-college,10,Never-married,,2,2,0,0,30,1,1,20541,0
38,Private,192337,12th,8,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,0,20542,0
41,Self-emp-not-inc,44006,Assoc-voc,11,Divorced,Farming-fishing,3,2,0,0,40,1,1,20543,0
48,Self-emp-inc,185041,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,7298,0,50,1,0,20544,7298
35,Private,217274,Some-college,10,Married-civ-spouse,2,1,2,0,0,50,1,1,20545,0
18,,36348,Some-college,10,Never-married,,2,2,0,0,48,1,1,20546,0
23,Private,187513,Assoc-voc,11,Never-married,2,2,2,0,0,40,1,1,20547,0
47,State-gov,160045,Some-college,10,Divorced,Adm-clerical,3,1,0,0,40,1,1,20548,0
64,,193043,HS-grad,9,Married-civ-spouse,,1,2,0,0,40,1,1,20549,0
31,,283531,HS-grad,9,Divorced,,5,1,0,0,20,1,1,20550,0
31,Self-emp-not-inc,312055,HS-grad,9,Married-civ-spouse,Exec-managerial,1,2,0,0,70,1,1,20551,0
42,Private,196001,HS-grad,9,Separated,Adm-clerical,5,1,0,0,40,1,1,20552,0
33,Private,117983,10th,6,Divorced,Other-service,5,1,0,0,45,1,1,20553,0
31,Local-gov,83671,Some-college,10,Never-married,Adm-clerical,3,1,0,0,40,1,1,20554,0
56,Private,193622,HS-grad,9,Separated,Craft-repair,5,2,0,0,40,1,1,20555,0
37,Private,188774,Bachelors,13,Never-married,Exec-managerial,3,2,0,2824,40,1,0,20556,-2824
19,Private,102723,Some-college,10,Never-married,Adm-clerical,2,1,0,0,40,1,1,20557,0
56,Private,220187,Some-college,10,Married-civ-spouse,Tech-support,1,2,0,0,45,1,0,20558,0
22,Private,106700,Assoc-acdm,12,Never-married,Adm-clerical,2,1,0,0,27,1,1,20559,0
34,Private,248584,HS-grad,9,Never-married,Craft-repair,3,2,0,0,55,1,1,20560,0
34,Private,344073,HS-grad,9,Separated,Adm-clerical,3,2,0,0,40,1,0,20561,0
31,Private,223212,7th-8th,4,Never-married,Handlers-cleaners,2,2,0,0,50,1,1,20562,0
61,Private,539563,Some-college,10,Married-civ-spouse,Exec-managerial,1,2,0,0,45,1,0,20563,0
36,Private,180859,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,1,2,0,0,38,1,1,20564,0
38,Self-emp-inc,187934,HS-grad,9,Married-civ-spouse,Other-service,4,1,0,0,20,Poland,1,20565,0
33,Local-gov,33727,Masters,14,Married-civ-spouse,Prof-specialty,4,1,0,0,40,1,1,20566,0
23,Private,149204,Bachelors,13,Never-married,Exec-managerial,2,2,0,0,40,1,1,20567,0
34,Private,287737,Some-college,10,Married-civ-spouse,Exec-managerial,4,1,0,1485,40,1,0,20568,-1485
47,Private,199058,Some-college,10,Married-civ-spouse,Prof-specialty,1,2,0,0,40,1,0,20569,0
21,Private,151158,Some-college,10,Never-married,Prof-specialty,2,1,0,0,25,1,1,20570,0
30,Private,185177,11th,7,Never-married,Handlers-cleaners,2,2,0,0,49,1,1,20571,0
50,Private,150876,HS-grad,9,Married-civ-spouse,Exec-managerial,1,2,0,1887,55,1,0,20572,-1887
39,Private,231491,HS-grad,9,Never-married,Handlers-cleaners,6,2,0,0,40,1,1,20573,0
25,State-gov,176162,Bachelors,13,Never-married,Protective-serv,2,2,0,0,40,1,1,20574,0
18,Private,333611,5th-6th,3,Never-married,Other-service,6,2,0,0,54,Mexico,1,20575,0
33,State-gov,400943,Masters,14,Married-civ-spouse,Prof-specialty,1,2,0,0,50,1,0,20576,0
24,Private,117789,Bachelors,13,Never-married,Exec-managerial,2,1,0,0,40,1,1,20577,0
44,Private,115562,Some-college,10,Married-civ-spouse,Tech-support,1,2,0,0,40,1,1,20578,0
20,Private,148940,HS-grad,9,Never-married,Handlers-cleaners,2,2,0,0,40,1,1,20579,0
21,Private,221661,HS-grad,9,Never-married,Sales,2,1,0,0,35,1,1,20580,0
54,Private,104501,Some-college,10,Married-civ-spouse,Sales,1,2,15024,0,40,1,0,20581,15024
35,Private,239755,Bachelors,13,Never-married,Other-service,3,2,0,0,38,1,1,20582,0
29,Private,202878,HS-grad,9,Never-married,Craft-repair,3,2,0,0,50,1,1,20583,0
54,Private,221915,Prof-school,15,Never-married,Prof-specialty,6,1,0,0,65,1,1,20584,0
49,Local-gov,107231,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,2002,40,1,1,20585,-2002
